Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
310,58,49236,34,443,6,604,1099627,10,13,831.0,7232.0,522.0,0.0,83.1,167.5950477,1412.0,0.0,556.3076923,664.8521621,7332.486379,20.9161834,49983.04545,95012.6336,341534.0,2.0,1086738.0,120748.6667,132717.1727,341534.0,32.0,1076280.0,89690.0,122407.4923,358842.0,2.0,0,0,0,0,236,284,9.093992781,11.82219062,0.0,1412.0,335.9583333,549.3306187,301764.1286,0,1,0,0,0,0,0,0,1.0,350.5652174,83.1,556.3076923,0,0,0,0,0,0,10,831,13,7232,-1,265,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
295,58,49221,33,443,6,1450,1010673,8,12,831.0,7183.0,522.0,0.0,102.1469482,182.1752189,1412.0,0.0,598.5833333,676.2001396,7929.371485,19.937165,52795.71702,88404.46121,262212.7818,1.0,997834.2122,139884.5244,113590.9556,266799.0938,76.9741075,991745.5461,90158.68601,138880.8384,388713.9778,1.0,0,0,0,0,176,264,8.063886009,11.87327899,0.0,1412.0,379.0219062,572.9549237,328285.412,0,1,0,0,0,0,0,0,1.0,397.8431444,102.1469482,598.5833333,0,0,0,0,0,0,8,831,12,7183,-1,265,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1162,58,59755,118,5355,17,4506,97545,3,1,72.86802782,24.28934261,24.28934261,24.28934261,24.28934261,0.0,24.28934261,24.28934261,24.28934261,0.0,995.9548241,41.0075302,32515.13794,56314.6574,97541.70316,1.710657394,97543.41382,48771.70691,68971.19014,97541.70316,1.710657394,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,30.75564765,10.25188255,24.28934261,24.28934261,24.28934261,0.0,0.0,0,0,0,0,0,0,0,0,0.0,30.36167826,24.28934261,24.28934261,0,0,0,0,0,0,3,72,1,24,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
536,58,49238,45,443,6,3777,48147911,7,8,866.0,1370.0,791.0,0.0,123.7142857,295.5281793,982.0,0.0,171.25,354.6135724,46.44022874,0.311539996,3439136.5,11934638.4,44813165.0,101.0,48122850.0,8020475.0,18062604.8,44813165.0,366.0,48147911.0,6878273.0,16855208.95,45018831.0,316.0,0,0,0,0,152,196,0.145385331,0.166154665,0.0,982.0,139.75,309.1434403,95569.66667,0,1,0,0,0,0,0,0,1.0,149.0666667,123.7142857,171.25,0,0,0,0,0,0,7,866,8,1370,-1,263,3,0,3322293.0,0.0,3322293.0,3322293.0,44813165.0,0.0,44813165.0,44813165.0,1
1162,58,59755,118,5355,17,4522,105758,3,1,75.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,945.5500083,37.82200033,35252.86546,61058.02204,105756.5964,1.0,105757.5964,52878.79819,74780.49935,105756.5964,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,28.36650025,9.455500083,25.0,25.0,25.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,31.25,25.0,25.0,0,0,0,0,0,0,3,75,1,25,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1601,58,49307,173,443,6,5042,306415,4,6,831.0,1319.0,757.0,0.0,207.75,367.8245732,948.0,0.0,219.8333333,386.363775,7016.648298,32.63557348,34046.17262,65628.43226,195413.1128,69.04975736,296053.8045,98684.60149,102865.5867,205555.6096,357.3432084,111002.4408,22200.48815,32616.71035,80044.39378,341.393659,0,0,0,0,80,144,13.05422939,19.58134409,0.0,948.0,195.4545455,345.6360408,119464.2727,0,1,0,0,0,0,0,0,1.0,215.0,207.75,219.8333333,0,0,0,0,0,0,4,831,6,1319,-1,262,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1556,58,49203,174,443,6,4223,101467,3,3,757.0,0.0,757.0,0.0,252.3333333,437.0541538,0.0,0.0,0.0,0.0,7460.553678,59.13252585,20293.4,32999.41712,78834.0,490.0,91026.0,45513.0,60898.86442,88575.0,2451.0,22633.0,11316.5,1931.108619,12682.0,9951.0,0,0,0,0,60,84,29.56626292,29.56626292,0.0,757.0,108.1428571,286.1191061,81864.14286,0,1,0,0,0,0,0,0,1.0,126.1666667,252.3333333,0.0,0,0,0,0,0,0,3,757,3,0,-1,262,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1516,58,57090,173,443,17,4104,31404135,24,27,2727.049635,10599.9168,1250.0,33.0,113.6270681,250.0045556,1250.0,22.0,392.589511,489.9153478,424.367718,1.623990614,628082.7114,3983840.847,28070762.37,1.0,31391146.53,1364832.458,5858133.679,28078422.76,9.439416608,31403815.3,1207839.05,5514415.892,28081080.43,1.0,0,0,0,0,192,216,0.764230877,0.859759737,22.0,1250.0,280.3262776,434.4415641,188739.4749,0,0,0,0,0,0,0,0,1.0,285.8228712,113.6270681,392.589511,0,0,0,0,0,0,24,2727,27,10599,-1,-1,24,0,3243015.327,0.0,3243015.327,3243015.327,28070762.37,0.0,28070762.37,28070762.37,1
1160,58,58543,118,5355,17,2380,100465,3,1,75.0,25.0,25.0,25.0,25.0,0.0,25.0,25.0,25.0,0.0,995.3727356,39.81490942,33488.34107,58001.35395,100462.5357,1.0,100463.5357,50231.76785,71037.03314,100462.5357,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,29.86118207,9.953727356,25.0,25.0,25.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,31.25,25.0,25.0,0,0,0,0,0,0,3,75,1,25,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1207,58,54929,123,3702,17,1849,170741,3,1,1928.328331,642.7761104,642.7761104,642.7761104,642.7761104,0.0,642.7761104,642.7761104,642.7761104,0.0,15057.75376,23.42726074,56913.97537,98570.25304,170733.0996,3.413246551,170737.6864,85368.84319,120723.2892,170733.0996,4.586753449,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,17.57044555,5.856815184,642.7761104,642.7761104,642.7761104,0.0,0.0,0,0,0,0,0,0,0,0,0.0,803.470138,642.7761104,642.7761104,0,0,0,0,0,0,3,1928,1,642,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1402,58,49188,162,80,6,3771,4812361,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415596419,4812361.0,0.0,4812361.0,4812361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.20779821,0.20779821,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,65049,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1660,58,57913,174,53,17,2296,12646,0,2,0.0,132.0,0.0,0.0,0.0,0.0,104.0,28.0,66.0,53.74011537,10437.89179,158.1498757,12646.23261,0.0,12646.23261,12646.23261,0.0,0.0,0.0,0.0,0.0,12646.23261,12646.23261,0.0,12646.23261,12646.23261,0,0,0,0,0,16,0.0,158.1498757,28.0,104.0,53.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,0.0,80.0,0.0,66.0,0,0,0,0,0,0,0,0,2,132,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1720,58,137,87,137,17,520,21249989,53,1,3496.0,68.0,68.0,50.0,65.96226415,5.757811631,68.0,68.0,68.0,0.0,167.7177326,2.541177767,400943.1916,1482076.822,10750071.57,0.0,21249988.16,408653.6184,1495462.698,10750071.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,424,8,2.49411892,0.047058848,50.0,68.0,66.03636364,5.663278845,32.07272727,0,0,0,0,0,0,0,0,0.0,67.25925926,65.96226415,68.0,0,0,0,0,0,0,53,3496,1,68,-1,-1,53,0,5250025.243,0.0,5250025.243,5250025.243,10750071.57,0.0,10750071.57,10750071.57,1
1692,58,62913,174,53,17,3553,9775,0,2,0.0,132.0,0.0,0.0,0.0,0.0,104.0,28.0,66.0,53.74011537,13504.44031,204.6127319,9775.240128,0.0,9775.240128,9775.240128,0.0,0.0,0.0,0.0,0.0,9775.240128,9775.240128,0.0,9775.240128,9775.240128,0,0,0,0,0,16,0.0,204.6127319,28.0,104.0,53.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,0.0,80.0,0.0,66.0,0,0,0,0,0,0,0,0,2,132,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1160,58,57976,118,5355,17,4928,84554,3,1,73.95565791,24.65188597,24.65188597,24.65188597,24.65188597,0.0,24.65188597,24.65188597,24.65188597,0.0,1166.283304,47.30740064,28184.70266,48815.60495,84552.10798,1.0,84553.10798,42276.55399,59786.66181,84552.10798,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,35.48055048,11.82685016,24.65188597,24.65188597,24.65188597,0.0,0.0,0,0,0,0,0,0,0,0,0.0,30.81485746,24.65188597,24.65188597,0,0,0,0,0,0,3,73,1,24,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1148,58,51653,118,5355,17,3312,101400,3,1,72.0,24.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,0.0,946.7412775,39.44755323,33800.1877,58541.91036,101398.5631,1.0,101399.5631,50699.78156,71698.90447,101398.5631,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,29.58566492,9.861888308,24.0,24.0,24.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,30.0,24.0,24.0,0,0,0,0,0,0,3,72,1,24,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1615,58,50931,174,443,17,4319,164387,12,13,2101.0,6902.0,1250.0,33.0,175.0833333,346.4656505,1250.0,23.0,530.9230769,560.6509773,54768.00924,152.0826648,6849.495329,12186.74331,42325.87308,2.360677812,162980.6724,14816.42477,20289.30752,55936.42902,23.39322188,136505.0113,11375.41761,15490.68995,42325.87308,2.360677812,0,0,0,0,96,104,72.9996791,79.08298569,23.0,1250.0,394.3461538,515.5163859,265757.2188,0,0,0,0,0,0,0,0,1.0,410.12,175.0833333,530.9230769,0,0,0,0,0,0,12,2101,13,6902,-1,-1,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1144,58,50165,118,5355,17,3780,90699,3,1,72.4129706,24.13765687,24.13765687,24.13765687,24.13765687,0.0,24.13765687,24.13765687,24.13765687,0.0,1064.506876,44.10144744,30233.32385,52363.92094,90697.97155,1.0,90698.97155,45349.48577,64132.44362,90697.97155,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,33.07608558,11.02536186,24.13765687,24.13765687,24.13765687,0.0,0.0,0,0,0,0,0,0,0,0,0.0,30.17207108,24.13765687,24.13765687,0,0,0,0,0,0,3,72,1,24,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1672,58,60504,174,443,17,4247,159610,11,13,1928.0,8613.0,1250.0,33.0,175.2727273,362.1301122,1250.0,22.0,662.5384615,556.5784784,66042.22793,150.3665184,6939.565217,9964.550438,30846.0,0.0,127698.0,12769.8,12097.65834,30846.0,27.0,159610.0,13300.83333,23817.16399,79249.0,0.0,0,0,0,0,88,104,68.91798759,81.44853079,22.0,1250.0,471.64,542.9280093,294770.8233,0,0,0,0,0,0,0,0,1.0,491.2916667,175.2727273,662.5384615,0,0,0,0,0,0,11,1928,13,8613,-1,-1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1303,100,443,86,49227,6,4180,168,0,2,0.0,73.0,0.0,0.0,0.0,0.0,73.0,0.0,36.5,51.61879503,434523.8095,11904.7619,168.0,0.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,0.0,168.0,168.0,0,1,0,0,0,40,0.0,11904.7619,0.0,73.0,48.66666667,42.14656965,1776.333333,0,0,0,1,1,0,0,0,0.0,73.0,0.0,36.5,0,0,0,0,0,0,0,0,2,73,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1722,116,0,172,0,0,1168,5628761,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.619133726,225150.4626,582627.9207,2540195.395,1.057161366,5628757.622,234531.5676,593227.132,2540195.395,1.057161366,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.441474737,0.177658989,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1720,58,137,87,137,17,675,19780671,49,1,3224.0,68.0,68.0,50.0,65.79591837,5.96161189,68.0,68.0,68.0,0.0,166.4250925,2.527720116,403687.1633,1538744.876,10750106.0,0.0,19780670.0,412097.2917,1553889.838,10750106.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,392,8,2.477165714,0.050554402,50.0,68.0,65.88235294,5.857122361,34.30588235,0,0,0,0,0,0,0,0,0.0,67.2,65.79591837,68.0,0,0,0,0,0,0,49,3224,1,68,-1,-1,49,0,5249400.0,0.0,5249400.0,5249400.0,10750106.0,0.0,10750106.0,10750106.0,1
862,58,59349,71,443,17,4683,223173,15,12,2346.091438,8407.123508,1250.0,33.0,147.5369039,317.9092762,1250.0,21.0,695.5481488,577.9840655,48183.47337,125.4633505,8265.676887,17562.08865,85602.39991,1.0,207955.3504,13956.63712,23049.72402,86123.2051,32.81235084,201858.1248,18202.67277,31343.41745,85950.28356,1.0,0,0,0,0,127,96,71.27494664,54.18840386,21.0,1250.0,413.9039637,534.5536871,285747.6593,0,0,0,0,0,0,0,0,0.0,428.6862481,147.5369039,695.5481488,0,0,0,0,0,0,15,2346,12,8407,-1,-1,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1430,58,49169,173,443,6,995,4812191,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415611062,4812191.45,0.0,4812191.45,4812191.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.207805531,0.207805531,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,259,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1550,118,443,86,49197,6,2074,138,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14492.75362,138.0,0.0,138.0,138.0,0.0,0.0,0.0,0.0,0.0,138.0,138.0,0.0,138.0,138.0,0,0,0,0,0,40,0.0,14492.75362,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,259,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1651,58,59944,173,443,17,2688,220105,13,13,2221.140453,7329.869204,1250.0,33.0,168.5586333,330.0849593,1250.0,22.0,530.621664,543.1732154,43486.69535,122.8439297,8465.601395,15999.29736,62832.44031,3.0,211978.1178,17381.09532,27308.83052,77486.75285,8.372148644,215141.5455,16801.46724,21685.26637,63293.76325,3.0,0,0,0,0,105,110,59.92874778,62.91518192,22.0,1250.0,385.7503449,500.4871584,250489.0515,0,0,0,0,0,0,0,0,0.813925678,400.0373947,168.5586333,530.621664,0,0,0,0,0,0,13,2221,13,7329,-1,-1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1663,58,59140,174,53,17,3369,13606,0,2,0.0,207.0,0.0,0.0,0.0,0.0,172.0,35.0,103.5,96.87362902,15213.87623,146.9939732,13606.0,0.0,13606.0,13606.0,0.0,0.0,0.0,0.0,0.0,13606.0,13606.0,0.0,13606.0,13606.0,0,0,0,0,0,16,0.0,146.9939732,35.0,172.0,80.66666667,79.09698688,6256.333333,0,0,0,0,0,0,0,0,0.0,121.0,0.0,103.5,0,0,0,0,0,0,0,0,2,207,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1722,116,0,172,0,0,2093,14919096,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.943817507,532824.8571,2203572.763,11651303.0,1.0,14919092.0,552558.963,2243026.596,11651303.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.876789318,0.06702819,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,28,0,1,0,-1,-1,0,0,3262668.0,0.0,3262668.0,3262668.0,11651303.0,0.0,11651303.0,11651303.0,1
972,0,49320,7,53,17,13757,7000341,2,1,59.25964157,29.62982078,29.62982078,29.62982078,29.62982078,0.0,29.62982078,29.62982078,29.62982078,0.0,12.69786547,0.428550516,3500170.792,707048.6572,4000129.692,3000211.892,4000129.692,4000129.692,0.0,4000129.692,4000129.692,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,0.285700344,0.142850172,29.62982078,29.62982078,29.62982078,0.0,0.0,0,0,0,0,0,0,0,0,0.0,39.50642771,29.62982078,29.62982078,0,0,0,0,0,0,2,59,1,29,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
60,0,63577,3,5355,17,7030,104079,3,1,72.0,24.0,24.0,24.0,24.0,0.0,24.0,24.0,24.0,0.0,922.3737732,38.43224055,34693.13798,60089.18096,104078.1476,0.266362463,104078.4139,52039.20697,73594.17558,104078.1476,0.266362463,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,28.82418041,9.608060138,24.0,24.0,24.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,30.0,24.0,24.0,0,0,0,0,0,0,3,72,1,24,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
273,0,50743,6,53,17,12373,6999648,3,1,129.0,43.0,43.0,43.0,43.0,0.0,43.0,43.0,43.0,0.0,24.57266423,0.571457308,2333216.0,1527357.48,3999541.0,999712.0,5999936.0,2999968.0,1413609.693,3999541.0,2000395.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.428592981,0.142864327,43.0,43.0,43.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,53.75,43.0,43.0,0,0,0,0,0,0,3,129,1,43,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
652,0,58432,6,53,17,14978,7999506,3,1,84.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,28.0,0.0,14.00086455,0.500030877,2666502.0,1153947.499,3998965.0,1999007.0,6000499.0,3000249.5,1412397.005,3998965.0,2001534.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.375023158,0.125007719,28.0,28.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,35.0,28.0,28.0,0,0,0,0,0,0,3,84,1,28,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
436,0,54043,6,53,17,13342,7000105,3,1,102.0,34.0,34.0,34.0,34.0,0.0,34.0,34.0,34.0,0.0,19.42827875,0.571419963,2333368.484,1527672.46,4000028.649,999572.5534,6000532.897,3000266.449,1413877.263,4000028.649,2000504.249,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.428564973,0.142854991,34.0,34.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.5,34.0,34.0,0,0,0,0,0,0,3,102,1,34,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
154,0,60565,4,3702,17,16669,76583,3,1,1968.0,656.0,656.0,656.0,656.0,0.0,656.0,656.0,656.0,0.0,34263.47884,52.23091287,25527.66667,44212.61759,76580.0,1.0,76581.0,38290.5,54149.5302,76580.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,39.17318465,13.05772822,656.0,656.0,656.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,820.0,656.0,656.0,0,0,0,0,0,0,3,1968,1,656,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
855,0,63010,6,53,17,11855,7999101,3,1,159.0,53.0,53.0,53.0,53.0,0.0,53.0,53.0,53.0,0.0,26.50297827,0.500056194,2666367.0,1154983.542,4000027.0,1999051.0,6000050.0,3000025.0,1414216.391,4000027.0,2000023.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.375042145,0.125014048,53.0,53.0,53.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,66.25,53.0,53.0,0,0,0,0,0,0,3,159,1,53,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1651,0,63625,7,53,17,4119,6952963,2,1,56.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,28.0,0.0,12.08118035,0.431470727,3476481.5,695710.3412,3968423.0,2984540.0,3968423.0,3968423.0,0.0,3968423.0,3968423.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,0.287647151,0.143823576,28.0,28.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,37.33333333,28.0,28.0,0,0,0,0,0,0,2,56,1,28,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
808,0,61642,6,53,17,10855,7999311,3,1,117.0,39.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,19.50167958,0.500043066,2666437.0,1155035.402,4000157.0,1999549.0,5999706.0,2999853.0,1414643.483,4000157.0,1999549.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.3750323,0.125010767,39.0,39.0,39.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,48.75,39.0,39.0,0,0,0,0,0,0,3,117,1,39,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0,0,0,1,0,0,16350,2493203,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.813085818,226654.8182,465754.4185,1502496.0,1.0,2493202.0,249320.2,484511.5106,1502496.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4.411995333,0.401090485,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1107,0,51692,7,53,17,7641,7000272,2,1,61.02796681,30.5139834,30.5139834,30.5139834,30.5139834,0.0,30.5139834,30.5139834,30.5139834,0.0,13.07687244,0.428554762,3500136.12,707286.9042,4000263.487,3000008.754,4000263.487,4000263.487,0.0,4000263.487,4000263.487,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,0.285703174,0.142851587,30.5139834,30.5139834,30.5139834,0.0,0.0,0,0,0,0,0,0,0,0,0.0,40.68531121,30.5139834,30.5139834,0,0,0,0,0,0,2,61,1,30,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1735,0,138,0,138,17,2312,22,1,1,201.0,201.0,201.0,201.0,201.0,0.0,201.0,201.0,201.0,0.0,18272727.27,90909.09091,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,45454.54545,45454.54545,201.0,201.0,201.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,301.5,201.0,201.0,0,0,0,0,0,0,1,201,1,201,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
822,0,62202,6,53,17,4914,7000133,3,1,102.0,34.0,34.0,34.0,34.0,0.0,34.0,34.0,34.0,0.0,19.42820229,0.571417714,2333377.667,1527488.817,3999894.0,999855.0,6000278.0,3000139.0,1413867.08,3999894.0,2000384.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.428563286,0.142854429,34.0,34.0,34.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,42.5,34.0,34.0,0,0,0,0,0,0,3,102,1,34,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
332,0,51660,6,53,17,6885,6999904,3,1,84.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,28.0,0.0,16.00021943,0.571436408,2333301.333,1527589.743,4000149.0,1000133.0,5999771.0,2999885.5,1414586.208,4000149.0,1999622.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.428577306,0.142859102,28.0,28.0,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,35.0,28.0,28.0,0,0,0,0,0,0,3,84,1,28,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1219,0,54154,7,53,17,7973,7000047,2,1,78.0,39.0,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,16.71417349,0.428568551,3500023.5,707593.9778,4000368.0,2999679.0,4000368.0,4000368.0,0.0,4000368.0,4000368.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,0.285712367,0.142856184,39.0,39.0,39.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,39.0,39.0,0,0,0,0,0,0,2,78,1,39,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
940,0,64711,6,53,17,9497,7999407,3,1,135.0,45.0,45.0,45.0,45.0,0.0,45.0,45.0,45.0,0.0,22.50166794,0.500037065,2666469.0,1154885.6,4000016.0,1999476.0,5999931.0,2999965.5,1414284.98,4000016.0,1999915.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.375027799,0.125009266,45.0,45.0,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,56.25,45.0,45.0,0,0,0,0,0,0,3,135,1,45,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
